Data Source	World Development Indicators			\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Taxes on international trade (% of revenue)	GC.TAX.INTT.RV.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	27.23973257	27.39180899	18.6354712	11.88266986	14.1296061	20.41791604	20.18356721	18.85341924	18.97137591	18.58576912	18.75570007	19.08127208	19.01066643	18.07828451	16.55253283	17.01947502	17.22039719	16.68722718	15.60722131	15.53211756	14.08817979	10.26921254	8.51616174	7.619972628	7.003173514	5.586172345	3.735803945	3.61861809	3.594653179	3.539415604	3.395621436	2.616326059	0.918774402	0.027892447	0.02548983	0.004295533	0.015082336	0.010474965	0.017060722	0.026886285	0.020202603	0.036712966	0.001448792	0.056947608	-0.018741459	0.06362755	0.05488675	0.166122217	\N
Cyprus	CYP	Net lending (+) / net borrowing (-) (current LCU)	GC.NLD.TOTL.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	-2460386.076	-16829724.2	-30840256.02	-30225159.5	-36939963.16	-16590520	-49088119.41	-61988060.29	-80235923.69	-100141130.5	-95322874.41	-170381735.7	-106257923.6	-103267871.1	-70531067.5	-149946862.5	-142514446.2	-100158216.5	-367483861.3	-479644092.9	-386050729.4	-181435668.7	-139631022.3	-80645988.03	-379822100.4	-665158541.1	-554612027.9	-633891134.8	-381018121.4	-375379736.7	-798600313.7	-1261973025	-840461049	-526932684.5	-261928601	978345185.3	295929769.6	-1005000000	-904100000	-1108600000	-1119800000	-1032300000	-1544200000	-167000000	45900000	359100000	-941100000	307900000	\N
Cyprus	CYP	"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)"	FX.OWN.TOTL.FE.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	83.07365417	\N	\N	90.28901672	\N	\N	90.01422119	\N	\N	\N
Cyprus	CYP	Broad money to total reserves ratio	FM.LBL.BMNY.IR.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Borrowers from commercial banks (per 1,000 adults)"	FB.CBK.BRWR.P3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	389.3	382.21	460.66	365.81	369.52	329.56
Cyprus	CYP	"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)"	ER.GDP.FWTL.M3.KD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	26.50593768	\N	\N	\N	\N	31.74747528	\N	\N	\N	\N	37.57003465	\N	\N	\N	\N	51.51983173	\N	\N	\N	\N	72.75226567	\N	\N	\N	\N	98.27626691	\N	\N	\N	\N	127.1444496	\N	\N	\N	\N	82.08027421	\N	\N	\N	\N	102.8173709	\N	\N	\N
Cyprus	CYP	"Plant species (higher), threatened"	EN.HPT.THRD.NO	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	22	\N	\N
Cyprus	CYP	"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)"	EN.ATM.PM25.MC.M3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	20.9065766	\N	\N	\N	\N	20.5172218	\N	\N	\N	\N	20.18499397	\N	\N	\N	\N	19.7180449	\N	\N	\N	\N	20.08186599	20.09096399	19.22484321	18.68454574	18.29352737	19.10134763	16.9580216	17.2944062	\N	\N	\N
Cyprus	CYP	Total greenhouse gas emissions (kt of CO2 equivalent)	EN.ATM.GHGT.KT.CE	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2760.50659	2789.77946	3306.43696	3448.3032	2681.52401	2638.63246	3108.57809	3261.43399	3396.86829	3598.33178	3785.87352	3663.43224	3731.46028	3742.98275	3809.49007	3773.2853	4145.19047	4177.05377	4828.40647	5077.29034	5410	5940	6360	6630	6880	6770	7150	7230	7560	7840	8100	8020	8250	8920	8860	9000	9110	9430	9620	9440	9130	8880	8370	7700	8080	8140	8540	8680	8600	\N	\N
Cyprus	CYP	Electric power consumption (kWh per capita)	EG.USE.ELEC.KH.PC	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	990.5614792	1133.754351	1218.696121	1043.090537	1029.622026	1139.121918	1217.091572	1284.806752	1358.803547	1415.215463	1436.510585	1536.75786	1655.438309	1684.06871	1766.392779	1872.714383	1950.554616	2091.038948	2295.474427	2430.160602	2481.098068	2837.83615	3004.580153	3058.162427	2784.691445	2816.495044	2866.953175	3097.797977	3178.017578	3373.306986	3455.26381	3703.294274	3918.225536	3946.912639	4099.616896	4238.131129	4377.141095	4554.498654	4577.04248	4585.585156	4239.7254	4035.078755	3587.832841	3624.933502	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Electricity production from hydroelectric sources (% of total)	EG.ELC.HYRO.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	\N	\N	\N	\N	\N
Cyprus	CYP	"Total debt service (% of exports of goods, services and primary income)"	DT.TDS.DECT.EX.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net official flows from UN agencies, UNTA (current US$)"	DT.NFL.UNTA.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	79999.99821	129999.9952	100000.0015	170000.0018	200000.003	170000.0018	119999.9973	170000.0018	170000.0018	280000.0012	469999.9988	200000.003	579999.9833	419999.9869	370000.0048	150000.006	439999.9976	360000.0143	540000.0215	379999.9952	490000.0095	779999.9714	759999.9905	400000.006	439999.9976	409999.9964	670000.0167	300000.0119	610000.0143	209999.9934	409999.9964	170000.0018	340000.0036	140000.0006	170000.0018	70000.0003	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"PNG, bonds (NFL, current US$)"	DT.NFL.PNGB.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net flows on external debt, private nonguaranteed (PNG) (NFL, current US$)"	DT.NFL.DPNG.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Use of IMF credit (DOD, current US$)"	DT.DOD.DIMF.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net bilateral aid flows from DAC donors, Norway (current US$)"	DC.DAC.NORL.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	180000.0072	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	330000.0131	310000.0024	560000.0024	419999.9869	379999.9952	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net bilateral aid flows from DAC donors, Czech Republic (current US$)"	DC.DAC.CZEL.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Personal transfers, receipts (BoP, current US$)"	BX.TRF.PWKR.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	57127077.35	63812550.46	71362928.35	68941128.62	78588907.07	65672110.99	81192559.28	79412122.44	81269263.36	\N	\N	\N	\N	\N	\N	\N	5182318.281	6443443.601	44317277.2	50873972.34	69953504.96	98683269.73	745694221.1	480483921.9	754279194	633486321.9	501613942	351198423	249153397.1	230990468.4	332996913.1	378580355.1	430162822.8	446968858.2	449929673.9
Cyprus	CYP	"ICT service exports (BoP, current US$)"	BX.GSR.CCIS.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1461647.495	980100.1032	2141828.779	3103453.359	5098403.627	9254189.25	6100307.195	5506599.866	7478085.893	7672814.021	10228834.8	9769348.116	10929457.5	11321710.27	10915125.98	17225471.74	20909864.58	15279294.45	14628467.4	13262008.29	13081391.45	26269838.59	69135247.76	84722701.22	82421671.9	114724622.4	126069605	138248828.1	281952911.3	260899851.1	288390980.5	386717579.8	945174768.8	894849364.7	696129543.5	719909362.5	938320752.9	1392778188	\N	\N	\N	2261072628	2396518564	2857434227	3497341428
Cyprus	CYP	"Secondary income, other sectors, payments (BoP, current US$)"	BM.TRF.PRVT.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1705255.411	1715175.181	1874100.181	2257056.988	1416223.23	1186434.519	1051777.103	1139296.524	1189695.483	979508.1729	2894953.244	2702160.117	3214546.322	3436947.761	4366050.393	5382959.917	5561134.197	5428170.395	10158657.92	11051673.57	13724738.57	12259258.01	48858149.95	42361350.61	59607096.05	93331975.02	151372969.7	238890260.9	284547834.3	328240420.6	412844731.2	562577832.2	717430633.4	635122963.5	892482572.1	828798177.5	698229838.6	667419043	699118963.3	556697606	627966576.5	659914174.3	740230718	707653446.1	708063226.2
Cyprus	CYP	Livestock production index (2014-2016 = 100)	AG.PRD.LVSK.XD	\N	20.64	21.6	22.88	23.59	26.31	31.17	34.32	37.81	43.8	47.75	54.1	56.83	59.69	45.25	30.77	35.32	38.11	43.13	44.19	44.66	47.7	51.77	55.88	61.46	64.34	68.45	73.06	75.77	79.15	80.38	80.51	83.13	91.57	97.03	102.52	104.98	107.17	109.18	113.55	117	119.02	123.38	119.58	115.42	111.71	104.01	106.35	112.76	106.76	105.43	108.09	105.85	99.61	95.66	99.64	104.69	109.56	108.92	\N	\N
Cyprus	CYP	Rural land area where elevation is below 5 meters (sq. km)	AG.LND.EL5M.RU.K2	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	72.85275269	\N	\N	\N	\N	\N	\N	\N	\N	\N	72.85275269	\N	\N	\N	\N	\N	\N	\N	\N	\N	72.85275269	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100)	IQ.SPI.PIL5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	80	80	85	85	\N
Cyprus	CYP	CPIA social protection rating (1=low to 6=high)	IQ.CPA.PROT.XQ	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Trademark applications, resident, by count"	IP.TMK.RSCT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	535	470	577	582	647	\N	797	669	846	739	771	737	1090	\N	1114	\N	\N
Cyprus	CYP	Investment in energy with private participation (current US$)	IE.PPI.ENGY.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Time required to start a business (days)	IC.REG.DURS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8	8	8	8	8	8	8	8	6	6	6	6	\N
Cyprus	CYP	Firms that spend on R&D (% of firms)	IC.FRM.RSDV.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	8	\N
Cyprus	CYP	"Cost to export, documentary compliance (US$)"	IC.EXP.CSDC.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	50	50	50	50	50	50	\N
Cyprus	CYP	"Human capital index (HCI), female, upper bound (scale 0-1)"	HD.HCI.OVRL.UB.FE	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.718113899	\N	\N	\N	\N	\N	\N	0.768	0.771122694	\N	0.771655619
Cyprus	CYP	Interest payments (% of revenue)	GC.XPN.INTP.RV.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	4.259789876	4.460288509	3.992146597	4.444777013	5.247776366	6.165667166	6.716088606	8.193000439	8.460519495	10.31886625	11.72132123	14.53266819	15.24399105	14.9335659	14.71622889	15.73416705	15.58347021	15.47257544	16.06489044	17.87484297	16.3927489	16.41601356	16.21505865	6.180742572	7.492066215	7.89495658	9.612223551	9.531024277	9.880780347	9.562109026	9.004178822	9.158295809	8.464182652	8.237569266	7.70982378	6.77978236	6.552589363	6.026097627	4.976043903	5.602252788	9.063753644	8.812641498	8.276951161	8.064657438	7.104454657	6.525800574	6.11926281	5.639236061	\N
Cyprus	CYP	Customs and other import duties (current LCU)	GC.TAX.IMPT.CN	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	24313398.51	28174837.77	19409712.37	13497951.39	18931303.97	37230425.41	39075714.96	43996487.12	56281331.48	64533876.44	80816848.18	94109767.39	111759620.3	120422229.6	120593089.7	133937267	157635569	180274538.1	323548112.1	328452567.8	359601700.3	297215855.7	284429239	294904608.8	279014615.4	228610872.9	170860144.1	175473368	204007012.1	223314208.4	220751306.2	193584543.3	73982442.41	2562902.162	2562902.162	512580.4324	1879461.586	700000	1200000	1900000	1400000	2400000	100000	3900000	-1300000	4800000	4500000	14900000	\N
Cyprus	CYP	"Net incurrence of liabilities, total (% of GDP)"	GC.LBL.TOTL.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2.879377238	7.592093724	2.406050479	7.370187818	6.521117741	9.605418735	6.397260114	6.965557684	9.022609114	6.026618464	6.582107305	4.16578182	6.494214317	6.693721967	4.667020885	9.772796452	13.32539196	10.70457059	6.716071063	1.956324542	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Domestic credit to private sector (% of GDP)	FS.AST.PRVT.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	144.4192807	149.4930254	147.1952745	147.3384985	156.676026	162.9373167	180.6804515	212.2088362	226.3554702	234.868939	243.2152691	249.9179945	255.3102765	252.5908969	244.1908976	217.6409743	192.4203302	136.554615	108.5009301	110.5884008
Cyprus	CYP	Claims on private sector (annual growth as % of broad money)	FM.AST.PRVT.ZG.M3	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Automated teller machines (ATMs) (per 100,000 adults)"	FB.ATM.TOTL.P5	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	55.4212576	57.16704454	64.46011679	63.47833366	66.1875838	69.85870047	71.75955299	69.92622136	63.88699574	52.89871216	53.35007061	51.20062353	50.0644567	48.51865216	42.13776929	40.76820521	40.70630402
Cyprus	CYP	Aquaculture production (metric tons)	ER.FSH.AQUA.MT	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	41	31	31	31	31	31	31	36	46	50	60	56	57	50	59	84	125	127	155	259	291	452	787	969	1178	1422	1878	1883	1862	1821	2445	2436	2787	2450	2887	3415.5	4115.799805	4666.97998	4333.709961	5339.100098	4835.100098	5458.560059	6624.959961	7275.109863	7347.040039	\N	\N
Cyprus	CYP	"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)"	EN.CO2.OTHX.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.134751773	1.547116737	1.617250674	1.583113456	1.333333333	1.239669421	1.571428571	1.53609831	1.779359431	1.736111111	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Nitrous oxide emissions (thousand metric tons of CO2 equivalent)	EN.ATM.NOXE.KT.CE	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	235.84459	244.42446	259.31996	276.6812	195.22901	201.52046	190.07309	159.96899	163.51229	173.54978	170.40452	178.59224	201.93028	211.05575	205.99407	210.0963	216.79447	236.14777	261.89947	260.74534	320	330	370	370	370	370	390	370	380	380	370	390	410	410	400	370	380	380	370	390	400	390	390	350	340	360	370	370	370	\N	\N
Cyprus	CYP	CO2 emissions from solid fuel consumption (% of total)	EN.ATM.CO2E.SF.ZS	0	0	0	0	0	0	0.294985251	0	0.225733634	0.219298246	0	0.194552529	0.304878049	0.146627566	0	0	0	0	0	0	0	0	0	0	4.377880184	6.382978723	4.136504654	9.697508897	5.861456483	4.560810811	5.629166667	5.062919132	1.283112339	1.417820738	1.236762226	0.885137931	0.77387987	0.821408	1.063709924	1.184640235	1.815346535	2.063679654	1.959859353	1.793384813	1.997587549	1.770597205	1.801171285	1.602087379	1.265988095	0.672432763	0.890959079	0.437125828	0	0	0.162977778	0.216342183	0	\N	\N	\N	\N
Cyprus	CYP	Fossil fuel energy consumption (% of total)	EG.USE.COMM.FO.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	98.44641115	98.77812876	98.83342925	99.30841867	98.89190888	98.79225177	98.89108152	98.92042533	98.97673773	99.27635376	99.29127543	99.3027645	99.35470618	99.28565412	99.2675845	99.35269357	99.45103104	99.5024201	99.52187285	99.55043982	99.60232746	99.64979694	99.67524793	99.27721577	97.36608426	97.59309465	97.58644257	97.6772923	97.69161926	97.8604881	97.82739383	97.77565525	97.81017484	97.50079665	97.43157066	97.50689329	96.71664611	96.1058446	95.78148443	95.39065382	94.89409483	94.16552487	92.99080984	92.90621503	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Access to electricity (% of population)	EG.ELC.ACCS.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	100	\N
Cyprus	CYP	Net ODA received per capita (current US$)	DT.ODA.ODAT.PC.ZS	42.04680155	35.09703218	27.09037213	19.31069779	9.055904262	11.1365088	2.784834773	2.384572268	1.60402339	6.170385137	9.549915637	9.631801081	11.62416711	12.72230564	33.08309539	47.94129403	85.38091292	142.7603368	70.71635865	43.98464706	76.85933095	63.56922294	44.64259777	26.75499469	24.10726399	52.38072317	49.10610814	57.12042248	60.02911036	54.24456613	50.12940025	50.7712069	32.68757582	41.28244182	52.59800309	25.05287092	25.85221865	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net official flows from UN agencies, UNIDIR (current US$)"	DT.NFL.UNID.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"PPG, bonds (NFL, current US$)"	DT.NFL.PBND.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	Present value of external debt (% of GNI)	DT.DOD.PVLX.GN.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net ODA provided, total (constant 2015 US$)"	DC.ODA.TOTL.KD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net bilateral aid flows from DAC donors, Korea, Rep. (current US$)"	DC.DAC.KORL.CD	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Net bilateral aid flows from DAC donors, Canada (current US$)"	DC.DAC.CANL.CD	\N	\N	\N	\N	19999.99955	19999.99955	19999.99955	19999.99955	9999.999776	9999.999776	9999.999776	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	70000.0003	170000.0018	\N	29999.99933	39999.99911	39999.99911	9999.999776	\N	\N	\N	\N	\N	\N	\N	50000.00075	29999.99933	29999.99933	\N	70000.0003	29999.99933	\N	29999.99933	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N
Cyprus	CYP	"Foreign direct investment, net inflows (% of GDP)"	BX.KLT.DINV.WD.GD.ZS	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.694520242	5.624094962	5.634767587	5.915417316	5.473127837	3.944341502	3.751128829	3.312311875	3.16417924	2.312588103	2.384543688	1.498648702	1.402624241	1.45246338	1.528434055	2.264577222	1.417992935	1.554380411	1.265998554	1.012349392	2.447735398	2.334711925	5.724021703	3.370192499	7.744916953	8.560861195	9.085903295	9.662239119	6.2427114	6.459619626	6.303627116	9.325550995	9.573441368	44.16386872	249.1080486	120.5945222	146.7265456	280.1318331	108.6417073	223.4283967	145.9527366	40.60527748	62.99100837	-4.350091922	163.0435573	-1.329577204
